Time Done Counter ack_out a_out_h a_out_l
15873093 0 9172 0 44092177 3627323434
15873095 0 9174 1 0 0
15873505 0 9174 0 44092177 3628369002
15873507 0 9176 1 0 0
15873827 0 9176 0 44092177 3634464036
15873829 0 9178 1 0 0
15874517 0 9178 0 44092184 1313157193
15874519 0 9180 1 0 0
15874657 0 9180 0 44092184 1318138180
15874659 0 9182 1 0 0
15874867 0 9182 0 44092184 1319183748
15874869 0 9184 1 0 0
15875203 0 9184 0 44092184 1379999052
15875205 0 9186 1 0 0
15875831 0 9186 0 44092184 1380260940
15875833 0 9188 1 0 0
15876303 0 9188 0 44092184 1480891714
15876305 0 9190 1 0 0
15876971 0 9190 0 44092184 1485908196
15876973 0 9192 1 0 0
15877147 0 9192 0 44092185 3628369218
15877149 0 9194 1 0 0
15877473 0 9194 0 44092185 3634434089
15877475 0 9196 1 0 0
15877997 0 9196 0 44092216 2553581889
15877999 0 9198 1 0 0
15878373 0 9198 0 44092216 2559706218
15878375 0 9200 1 0 0
15879009 0 9200 0 44092433 3258295434
15879011 0 9202 1 0 0
15879225 0 9202 0 44092433 3259343978
15879227 0 9204 1 0 0
15879397 0 9204 0 44092434 3259272519
15879399 0 9206 1 0 0
15881267 0 9206 0 44092434 3466699905
15881269 0 9208 1 0 0
15881725 0 9208 0 44092434 3466732579
15881727 0 9210 1 0 0
15881905 0 9210 0 44092434 3466732579
15881907 0 9210 1 0 0
15885719 0 9210 0 44092496 1217760482
15885721 0 9212 1 0 0
15887181 0 9212 0 44092496 2291502119
15887183 0 9214 1 0 0
15890267 0 9214 0 44122393 2224427243
15890269 0 9216 1 0 0
15891871 0 9216 0 44122393 2559643883
15891873 0 9218 1 0 0
15892513 0 9218 0 44122394 1312895179
15892515 0 9220 1 0 0
15894297 0 9220 0 44122394 3460375942
15894299 0 9222 1 0 0
15895223 0 9222 0 44122394 3530950662
15895225 0 9222 1 0 0
15897701 0 9222 0 44122402 1312131462
15897703 0 9224 1 0 0
15898111 0 9224 0 44122402 1479772518
15898113 0 9226 1 0 0
15899557 0 9226 0 44122402 3459647782
15899559 0 9228 1 0 0
15900139 0 9228 0 44122402 3529902307
15900141 0 9230 1 0 0
15900591 0 9230 0 44122416 2394009892
15900593 0 9232 1 0 0
15901335 0 9232 0 44122418 1145286763
15901337 0 9234 1 0 0
15902275 0 9234 0 44122418 3292767340
15902277 0 9236 1 0 0
15903093 0 9236 0 44122418 3295785252
15903095 0 9238 1 0 0
15905665 0 9238 0 44122928 2450919783
15905667 0 9240 1 0 0
15906115 0 9240 0 44122928 2551419241
15906117 0 9242 1 0 0
15911919 0 9242 0 44122936 2551393572
15911921 0 9244 1 0 0
15912119 0 9244 0 44122936 2551393572
15912121 0 9244 1 0 0
15912533 0 9244 0 44122936 2551491780
15912535 0 9246 1 0 0
15912983 0 9246 0 44122936 2556734592
15912985 0 9246 1 0 0
15913263 0 9246 0 44122936 2559772004
15913265 0 9248 1 0 0
15913885 0 9248 0 44122938 3294922116
15913887 0 9250 1 0 0
15914099 0 9250 0 44122938 3294922116
15914101 0 9250 1 0 0
15914489 0 9250 0 44122938 3356793218
15914491 0 9252 1 0 0
15914701 0 9252 0 44122938 3356891426
15914703 0 9254 1 0 0
15915363 0 9254 0 44123154 1477684326
15915365 0 9256 1 0 0
15915963 0 9256 0 44123154 1479781414
15915965 0 9258 1 0 0
15916443 0 9258 0 44123154 1482786027
15916445 0 9260 1 0 0
15917177 0 9260 0 44123154 3529606535
15917179 0 9262 1 0 0
15917753 0 9262 0 44123154 3530949734
15917755 0 9264 1 0 0
15919823 0 9264 0 44123186 3524659427
15919825 0 9266 1 0 0
15920793 0 9266 0 44123192 1485903979
15920795 0 9268 1 0 0
15924583 0 9268 0 44123928 1486194822
15924585 0 9270 1 0 0
15924769 0 9270 0 44123928 1486198914
15924771 0 9272 1 0 0
15927685 0 9272 0 44123936 1485936994
15927687 0 9274 1 0 0
15928819 0 9274 0 44123936 2556734499
15928821 0 9276 1 0 0
15929213 0 9276 0 44123938 3261368707
15929215 0 9278 1 0 0
15934553 0 9278 0 44125208 1318422662
15934555 0 9280 1 0 0
15935861 0 9280 0 44125209 2283119842
15935863 0 9282 1 0 0
15941051 0 9282 0 44125216 2393998537
15941053 0 9284 1 0 0
15942059 0 9284 0 44125217 2192645411
15942061 0 9286 1 0 0
15948751 0 9286 0 44125240 2283056323
15948753 0 9288 1 0 0
15957537 0 9288 0 44130586 1279338887
15957539 0 9290 1 0 0
15962987 0 9290 0 44130593 3634436387
15962989 0 9292 1 0 0
15963533 0 9292 0 44130594 1479780422
15963535 0 9294 1 0 0
15965541 0 9294 0 44130608 2490478884
15965543 0 9296 1 0 0
15967311 0 9296 0 44130610 1145277772
15967313 0 9298 1 0 0
15970767 0 9298 0 44130641 2224426212
15970769 0 9300 1 0 0
15973713 0 9300 0 44130657 2222263588
15973715 0 9302 1 0 0
15975677 0 9302 0 44130658 1145277766
15975679 0 9304 1 0 0
15981845 0 9304 0 44131122 1477576938
15981847 0 9306 1 0 0
15985393 0 9306 0 44131128 2559780868
15985395 0 9306 1 0 0
15985767 0 9306 0 44131130 1209342028
15985769 0 9308 1 0 0
15985953 0 9308 0 44131130 1477580810
15985955 0 9308 1 0 0
15986813 0 9308 0 44131152 2291380262
15986815 0 9310 1 0 0
15987113 0 9310 0 44131152 2450660742
15987115 0 9312 1 0 0
15987419 0 9312 0 44131153 2190553316
15987421 0 9314 1 0 0
15988461 0 9314 0 44131153 2224424164
15988463 0 9316 1 0 0
15989927 0 9316 0 44131153 3259052233
15989929 0 9318 1 0 0
15990507 0 9318 0 44131153 3292923174
15990509 0 9320 1 0 0
15991453 0 9320 0 44131153 3356887334
15991455 0 9322 1 0 0
15992697 0 9322 0 44131169 2225308809
15992699 0 9324 1 0 0
15994873 0 9324 0 44131169 3299018020
15994875 0 9326 1 0 0
15998629 0 9326 0 44131170 1209247814
15998631 0 9328 1 0 0
16000383 0 9328 0 44131345 3625031968
16000385 0 9328 1 0 0
16002691 0 9328 0 44131346 1285653895
16002693 0 9330 1 0 0
16004121 0 9330 0 44131376 1416736841
16004123 0 9332 1 0 0
16005701 0 9332 0 44131378 1477549130
16005703 0 9334 1 0 0
16006939 0 9334 0 44131384 1485904195
16006941 0 9336 1 0 0
16007529 0 9336 0 44131384 3633387841
16007531 0 9338 1 0 0
16008783 0 9338 0 44131408 3432067111
16008785 0 9340 1 0 0
16015649 0 9340 0 44132113 2190618947
16015651 0 9342 1 0 0
16015899 0 9342 0 44132113 2191664515
16015901 0 9344 1 0 0
16017177 0 9344 0 44132120 1486039108
16017179 0 9346 1 0 0
16017535 0 9346 0 44132128 1485936714
16017537 0 9348 1 0 0
16018523 0 9348 0 44132128 1486985289
16018525 0 9350 1 0 0
16019399 0 9350 0 44132128 2559773738
16019401 0 9352 1 0 0
16020383 0 9352 0 44132176 2349969700
16020385 0 9354 1 0 0
16026599 0 9354 0 44132625 2184524004
16026601 0 9356 1 0 0
16032215 0 9356 0 44132640 2486415398
16032217 0 9358 1 0 0
16033375 0 9358 0 44132641 2191596931
16033377 0 9360 1 0 0
16036031 0 9360 0 44132656 3265497228
16036033 0 9362 1 0 0
16036161 0 9362 0 44132656 3265661063
16036163 0 9364 1 0 0
16036505 0 9364 0 44132664 2283153603
16036507 0 9366 1 0 0
16041275 0 9366 0 44138777 2224394560
16041277 0 9366 1 0 0
16042739 0 9366 0 44138777 3527485643
16042741 0 9368 1 0 0
16043477 0 9368 0 44138777 3561039206
16043479 0 9370 1 0 0
16050419 0 9370 0 44138785 3534825574
16050421 0 9372 1 0 0
16050771 0 9372 0 44138785 3534858434
16050773 0 9374 1 0 0
16052157 0 9374 0 44138786 3459582246
16052159 0 9376 1 0 0
16053883 0 9376 0 44138786 3529615431
16053885 0 9378 1 0 0
16056671 0 9378 0 44138802 3466699844
16056673 0 9380 1 0 0
16059505 0 9380 0 44138810 3294924100
16059507 0 9382 1 0 0
16060695 0 9382 0 44139312 2461146154
16060697 0 9384 1 0 0
16061235 0 9384 0 44139312 2484310377
16061237 0 9386 1 0 0
16061901 0 9386 0 44139314 3259213897
16061903 0 9388 1 0 0
16062615 0 9388 0 44139314 3292768265
16062617 0 9388 1 0 0
16062845 0 9388 0 44139314 3299053609
16062847 0 9390 1 0 0
16063633 0 9390 0 44139314 3524397290
16063635 0 9392 1 0 0
16063719 0 9392 0 44139314 3524405474
16063721 0 9394 1 0 0
16064069 0 9394 0 44139320 2283056330
16064071 0 9396 1 0 0
16064375 0 9396 0 44139320 2484219174
16064377 0 9398 1 0 0
16064641 0 9398 0 44139320 2484382724
16064643 0 9398 1 0 0
16065097 0 9398 0 44139320 2489451881
16065099 0 9400 1 0 0
16066615 0 9400 0 44139322 3356792906
16066617 0 9402 1 0 0
16066919 0 9402 0 44139322 3356825890
16066921 0 9404 1 0 0
16067549 0 9404 0 44139537 3534849226
16067551 0 9406 1 0 0
16067981 0 9406 0 44139537 3557923115
16067983 0 9408 1 0 0
16068299 0 9408 0 44139537 3558188134
16068301 0 9410 1 0 0
16068399 0 9410 0 44139537 3558188134
16068401 0 9410 1 0 0
16068805 0 9410 0 44139537 3560285222
16068807 0 9412 1 0 0
16069595 0 9412 0 44139538 3433137447
16069597 0 9414 1 0 0
16070217 0 9414 0 44139538 3529606471
16070219 0 9416 1 0 0
16070333 0 9416 0 44139538 3529835744
16070335 0 9416 1 0 0
16071127 0 9416 0 44139568 1387371594
16071129 0 9418 1 0 0
16071217 0 9418 0 44139568 1387371842
16071219 0 9420 1 0 0
16071541 0 9420 0 44139570 3299052585
16071543 0 9422 1 0 0
16071843 0 9422 0 44139570 3299058785
16071845 0 9424 1 0 0
16072937 0 9424 0 44140305 2190839108
16072939 0 9426 1 0 0
16073853 0 9426 0 44140305 2450664554
16073855 0 9428 1 0 0
16074907 0 9428 0 44140306 3261369668
16074909 0 9430 1 0 0
16076581 0 9430 0 44140306 3524405350
16076583 0 9432 1 0 0
16078843 0 9432 0 44140313 2224394561
16078845 0 9434 1 0 0
16079411 0 9434 0 44140313 2450853963
16079413 0 9436 1 0 0
16080791 0 9436 0 44140314 3524397382
16080793 0 9438 1 0 0
16083071 0 9438 0 44140321 2190838786
16083073 0 9438 1 0 0
16083203 0 9438 0 44140321 2190838794
16083205 0 9438 1 0 0
16089921 0 9438 0 44140832 2393998538
16089923 0 9440 1 0 0
16090055 0 9440 0 44140832 2486414374
16090057 0 9442 1 0 0
16090367 0 9442 0 44140832 2489419111
16090369 0 9444 1 0 0
16091631 0 9444 0 44140833 2191600743
16091633 0 9446 1 0 0
16092081 0 9446 0 44140833 2192645226
16092083 0 9448 1 0 0
16097489 0 9448 0 44140856 3266390212
16097491 0 9450 1 0 0
16109269 0 9450 0 44311378 71703910
16109271 0 9452 1 0 0
16112351 0 9452 0 44311385 2225478792
16112353 0 9454 1 0 0
16113299 0 9454 0 44311385 2426802247
16113301 0 9456 1 0 0
16114843 0 9456 0 44311385 3292932358
16114845 0 9458 1 0 0
16120509 0 9458 0 44311570 3500546151
16120511 0 9460 1 0 0
16121829 0 9460 0 44311608 3492157451
16121831 0 9460 1 0 0
16123009 0 9460 0 44311611 78843208
16123011 0 9462 1 0 0
16123827 0 9462 0 44311611 337849448
16123829 0 9464 1 0 0
16125255 0 9464 0 44311618 3296014438
16125257 0 9466 1 0 0
16126245 0 9466 0 44311618 3332573575
16126247 0 9468 1 0 0
16128095 0 9468 0 44311633 3300143206
16128097 0 9470 1 0 0
16132733 0 9470 0 44311641 3559075944
16132735 0 9472 1 0 0
16134671 0 9472 0 44311642 337841543
16134673 0 9474 1 0 0
16135695 0 9474 0 44312082 3494258791
16135697 0 9476 1 0 0
16137393 0 9476 0 44312083 343026792
16137395 0 9478 1 0 0
16137611 0 9478 0 44312083 344042631
16137613 0 9480 1 0 0
16139461 0 9480 0 44312099 344042567
16139463 0 9482 1 0 0
16140229 0 9482 0 44312130 3295783300
16140231 0 9484 1 0 0
16140615 0 9484 0 44312131 71638123
16140617 0 9486 1 0 0
16140703 0 9486 0 44312131 71638371
16140705 0 9488 1 0 0
16141689 0 9488 0 44312144 2394164612
16141691 0 9490 1 0 0
16142327 0 9490 0 44312144 3467774344
16142329 0 9492 1 0 0
16146827 0 9492 0 44312152 3494258759
16146829 0 9494 1 0 0
16147237 0 9494 0 44312152 3564243336
16147239 0 9496 1 0 0
16148287 0 9496 0 44312153 3292932355
16148289 0 9498 1 0 0
16150179 0 9498 0 44313105 3333697670
16150181 0 9500 1 0 0
16152067 0 9500 0 44313106 3431051399
16152069 0 9502 1 0 0
16157217 0 9502 0 44313121 3632629955
16157219 0 9504 1 0 0
16157601 0 9504 0 44313122 3330476423
16157603 0 9506 1 0 0
16157813 0 9506 0 44313122 3330486343
16157815 0 9508 1 0 0
16162095 0 9508 0 44313152 2557586628
16162097 0 9510 1 0 0
16165085 0 9510 0 44313617 2258906247
16165087 0 9512 1 0 0
16165507 0 9512 0 44313617 2490510440
16165509 0 9514 1 0 0
16166731 0 9514 0 44313617 3333695622
16166733 0 9516 1 0 0
16172309 0 9516 0 44313634 337841511
16172311 0 9518 1 0 0
16173483 0 9518 0 44313656 2427594854
16173485 0 9520 1 0 0
16180351 0 9520 0 44313680 3460574278
16180353 0 9522 1 0 0
16185999 0 9522 0 44319802 3491108970
16186001 0 9524 1 0 0
16187525 0 9524 0 44319803 280005834
16187527 0 9526 1 0 0
16187847 0 9526 0 44319803 336800872
16187849 0 9528 1 0 0
16188257 0 9528 0 44319803 341880067
16188259 0 9530 1 0 0
16201217 0 9530 0 44319833 3558027368
16201219 0 9532 1 0 0
16201341 0 9532 0 44319833 3563106563
16201343 0 9534 1 0 0
16205841 0 9534 0 44320282 3491113188
16205843 0 9536 1 0 0
16209375 0 9536 0 44320322 3259214211
16209377 0 9538 1 0 0
16210227 0 9538 0 44320323 38083939
16210229 0 9540 1 0 0
16211041 0 9540 0 44320336 1320264068
16211043 0 9542 1 0 0
16211479 0 9542 0 44320336 3259375975
16211481 0 9544 1 0 0
16214591 0 9544 0 44320339 45227112
16214593 0 9546 1 0 0
16214735 0 9546 0 44320339 236039428
16214737 0 9548 1 0 0
16215249 0 9548 0 44320344 1313213706
16215251 0 9550 1 0 0
16215647 0 9550 0 44320344 1346772074
16215649 0 9552 1 0 0
16217761 0 9552 0 44320345 3259377923
16217763 0 9554 1 0 0
16218745 0 9554 0 44321304 1346772326
16218747 0 9556 1 0 0
16219511 0 9556 0 44321304 1485151366
16219513 0 9558 1 0 0
16223465 0 9558 0 44321336 1186144644
16223467 0 9560 1 0 0
16224997 0 9560 0 44321336 3632311430
16224999 0 9562 1 0 0
16226203 0 9562 0 44321337 45288840
16226205 0 9564 1 0 0
16227841 0 9564 0 44321338 3323142532
16227843 0 9566 1 0 0
16229247 0 9566 0 44321344 3259215052
16229249 0 9568 1 0 0
16231813 0 9568 0 44321345 2249563524
16231815 0 9570 1 0 0
16236713 0 9570 0 44321817 3558019432
16236715 0 9572 1 0 0
16240083 0 9572 0 44321848 3501232330
16240085 0 9574 1 0 0
16240621 0 9574 0 44321848 3563105416
16240623 0 9576 1 0 0
16241621 0 9576 0 44321849 336800872
16241623 0 9578 1 0 0
16241745 0 9578 0 44321850 3261212931
16241747 0 9580 1 0 0
16242383 0 9580 0 44321850 3323078918
16242385 0 9582 1 0 0
16243767 0 9582 0 44321850 3490850918
16243769 0 9584 1 0 0
16246013 0 9584 0 44321856 3460345034
16246015 0 9586 1 0 0
16246551 0 9586 0 44321857 44248167
16246553 0 9588 1 0 0
16248169 0 9588 0 44321858 3259181159
16248171 0 9590 1 0 0
16248937 0 9590 0 44321858 3332575271
16248939 0 9592 1 0 0
16250965 0 9592 0 44321872 1313180934
16250967 0 9594 1 0 0
16252501 0 9594 0 44321872 3460669633
16252503 0 9596 1 0 0
16253241 0 9596 0 44321873 236039368
16253243 0 9598 1 0 0
16253643 0 9598 0 44321873 2192710760
16253645 0 9600 1 0 0
16256465 0 9600 0 44321874 101850470
16256467 0 9602 1 0 0
16256723 0 9602 0 44321874 112335910
16256725 0 9604 1 0 0
16265041 0 9604 0 44335419 78911594
16265043 0 9606 1 0 0
16269133 0 9606 0 44335427 74815594
16269135 0 9608 1 0 0
16269397 0 9608 0 44335427 107317575
16269399 0 9610 1 0 0
16269671 0 9610 0 44335427 108366026
16269673 0 9612 1 0 0
16269783 0 9612 0 44335427 237345091
16269785 0 9614 1 0 0
16271689 0 9614 0 44335441 2226368616
16271691 0 9616 1 0 0
16273213 0 9616 0 44335442 112429260
16273215 0 9618 1 0 0
16274995 0 9618 0 44335443 107219303
16274997 0 9620 1 0 0
16281385 0 9620 0 44335449 2552499434
16281387 0 9622 1 0 0
16282359 0 9622 0 44335450 108398794
16282361 0 9624 1 0 0
16282509 0 9624 0 44335450 108406854
16282511 0 9626 1 0 0
16282917 0 9626 0 44335450 203827427
16282919 0 9628 1 0 0
16283763 0 9628 0 44336666 3296078081
16283765 0 9630 1 0 0
16285015 0 9630 0 44336704 2551425131
16285017 0 9632 1 0 0
16286387 0 9632 0 44336720 3263564011
16286389 0 9634 1 0 0
16286823 0 9634 0 44336720 3266578668
16286825 0 9636 1 0 0
16288333 0 9636 0 44336723 78875688
16288335 0 9638 1 0 0
16290247 0 9638 0 44336728 2490474508
16290249 0 9638 1 0 0
16292963 0 9638 0 44337689 2226401505
16292965 0 9640 1 0 0
16293777 0 9640 0 44337690 3295713548
16293779 0 9642 1 0 0
16293887 0 9642 0 44337690 3295719686
16293889 0 9644 1 0 0
16294263 0 9644 0 44337690 3296073985
16294265 0 9646 1 0 0
16294917 0 9646 0 44337690 3296932065
16294919 0 9648 1 0 0
16296025 0 9648 0 44337720 2350260579
16296027 0 9650 1 0 0
16296591 0 9650 0 44337720 2558561483
16296593 0 9652 1 0 0
16296827 0 9652 0 44337720 3266582604
16296829 0 9654 1 0 0
16297071 0 9654 0 44337720 3626244449
16297073 0 9656 1 0 0
16298257 0 9656 0 44337722 3323142220
16298259 0 9658 1 0 0
16300983 0 9658 0 44337728 3262482636
16300985 0 9660 1 0 0
16305987 0 9660 0 44338201 2226167112
16305989 0 9662 1 0 0
16307069 0 9662 0 44338202 78683462
16307071 0 9664 1 0 0
16307631 0 9664 0 44338202 78850273
16307633 0 9666 1 0 0
16308223 0 9666 0 44338202 336791787
16308225 0 9668 1 0 0
16308375 0 9668 0 44338202 336791911
16308377 0 9670 1 0 0
16308579 0 9670 0 44338202 3295717638
16308581 0 9672 1 0 0
16308843 0 9672 0 44338202 3457354056
16308845 0 9674 1 0 0
16309973 0 9674 0 44338232 2484281451
16309975 0 9676 1 0 0
16310559 0 9676 0 44338232 2489355531
16310561 0 9678 1 0 0
16311171 0 9678 0 44338232 3266586688
16311173 0 9678 1 0 0
16311781 0 9678 0 44338234 3294661960
16311783 0 9680 1 0 0
16311927 0 9680 0 44338234 3294669059
16311929 0 9682 1 0 0
16312359 0 9682 0 44338234 3323142466
16312361 0 9684 1 0 0
16313101 0 9684 0 44338240 3261434183
16313103 0 9686 1 0 0
16313373 0 9686 0 44338240 3262482634
16313375 0 9688 1 0 0
16313715 0 9688 0 44338241 2249563458
16313717 0 9690 1 0 0
16314267 0 9690 0 44338242 3294669027
16314269 0 9692 1 0 0
16315535 0 9692 0 44338242 3323136327
16315537 0 9694 1 0 0
16317313 0 9694 0 44338256 2349965671
16317315 0 9696 1 0 0
16317727 0 9696 0 44338256 2350227559
16317729 0 9698 1 0 0
16318803 0 9698 0 44338256 2383519947
16318805 0 9700 1 0 0
16319509 0 9700 0 44338256 2394005697
16319511 0 9702 1 0 0
16319805 0 9702 0 44338256 2394164262
16319807 0 9704 1 0 0
16320283 0 9704 0 44338256 3261335911
16320285 0 9706 1 0 0
16320989 0 9706 0 44338256 3425017895
16320991 0 9708 1 0 0
16321209 0 9708 0 44338256 3425017895
16321211 0 9708 1 0 0
16321551 0 9708 0 44338256 3458572481
16321553 0 9710 1 0 0
16322235 0 9710 0 44338257 2192837858
16322237 0 9712 1 0 0
16323255 0 9712 0 44338257 2249564231
16323257 0 9714 1 0 0
16326133 0 9714 0 44351769 3634631008
16326135 0 9714 1 0 0
16326541 0 9714 0 44351770 404891883
16326543 0 9716 1 0 0
16327181 0 9716 0 44351770 3458347336
16327183 0 9718 1 0 0
16327401 0 9718 0 44351770 3458543752
16327403 0 9720 1 0 0
16327879 0 9720 0 44351770 3466725768
16327881 0 9722 1 0 0
16328147 0 9722 0 44351770 3491899616
16328149 0 9722 1 0 0
16329461 0 9722 0 44351800 2558667882
16329463 0 9724 1 0 0
16330341 0 9724 0 44351803 109383755
16330343 0 9726 1 0 0
16330583 0 9726 0 44351803 270674027
16330585 0 9728 1 0 0
16331689 0 9728 0 44351827 109416519
16331691 0 9730 1 0 0
16334829 0 9730 0 44351833 245631363
16334831 0 9732 1 0 0
16335921 0 9732 0 44351833 3332638860
16335923 0 9734 1 0 0
16337261 0 9734 0 44351834 108136842
16337263 0 9736 1 0 0
16337713 0 9736 0 44351834 404891875
16337715 0 9738 1 0 0
16338825 0 9738 0 44352312 2558569610
16338827 0 9740 1 0 0
16340203 0 9740 0 44352337 42305927
16340205 0 9742 1 0 0
16340561 0 9742 0 44352337 42311042
16340563 0 9744 1 0 0
16341019 0 9744 0 44352338 37989452
16341021 0 9746 1 0 0
16341289 0 9746 0 44352339 37989634
16341291 0 9748 1 0 0
16342339 0 9748 0 44352339 237120552
16342341 0 9750 1 0 0
16343241 0 9750 0 44352344 2426543148
16343243 0 9752 1 0 0
16344657 0 9752 0 44352346 38083660
16344659 0 9754 1 0 0
16344833 0 9754 0 44352346 404888618
16344835 0 9756 1 0 0
16345457 0 9756 0 44352346 406887498
16345459 0 9758 1 0 0
16347399 0 9758 0 44352568 1478765674
16347401 0 9760 1 0 0
16348833 0 9760 0 44352600 1478757610
16348835 0 9762 1 0 0
16349241 0 9762 0 44352600 1486986312
16349243 0 9764 1 0 0
16351195 0 9764 0 44354065 42306951
16351197 0 9766 1 0 0
16351759 0 9766 0 44354065 411151585
16351761 0 9768 1 0 0
16352677 0 9768 0 44354065 3628114275
16352679 0 9770 1 0 0
16353711 0 9770 0 44354066 3263312099
16353713 0 9772 1 0 0
16354087 0 9772 0 44354066 3329368108
16354089 0 9774 1 0 0
16355637 0 9774 0 44354072 1346739276
16355639 0 9776 1 0 0
16355975 0 9776 0 44354072 1478765796
16355977 0 9778 1 0 0
16358423 0 9778 0 44354074 3493900359
16358425 0 9780 1 0 0
16358607 0 9780 0 44354104 1478757732
16358609 0 9782 1 0 0
16359327 0 9782 0 44354577 41225576
16359329 0 9784 1 0 0
16359625 0 9784 0 44354577 44305767
